year,country,crop,quantity
2012,Bulgaria,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",
2012,Bulgaria,Fruits from temperate climate zones,
2012,Bulgaria,Pome fruits,
2012,Bulgaria,Apples,
2012,Bulgaria,Pears,
2012,Bulgaria,Other pome fruits n.e.c.,
2012,Bulgaria,Stone fruits,
2012,Bulgaria,Peaches,
2012,Bulgaria,Nectarines,
2012,Bulgaria,Apricots,
2012,Bulgaria,Cherries,
2012,Bulgaria,Plums,
2012,Bulgaria,Other stone fruits n.e.c,
2012,Bulgaria,Fruits from subtropical and tropical climate zones,
2012,Bulgaria,Berries (excluding strawberries),
2012,Bulgaria,Nuts,
2012,Bulgaria,Citrus fruits,
2012,Bulgaria,Grapes,
2012,Bulgaria,Olives,
2012,Bulgaria,Other permanent crops for human consumption n.e.c.,
2012,Bulgaria,Cultivated mushrooms,
2012,Czech Republic,Linseed (oilflax),
2012,Czech Republic,Cotton seed,
2012,Czech Republic,Permanent crops for human consumption,
2012,Czech Republic,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",
2012,Czech Republic,Pome fruits,
2012,Czech Republic,Other pome fruits n.e.c.,
2012,Czech Republic,Stone fruits,
2012,Czech Republic,Other stone fruits n.e.c,
2012,Czech Republic,Other permanent crops for human consumption n.e.c.,
2012,Germany (until 1990 former territory of the FRG),Cereals for the production of grain (including seed),
2012,Germany (until 1990 former territory of the FRG),Cereals (excluding rice) for the production of grain (including seed),
2012,Germany (until 1990 former territory of the FRG),Wheat and spelt,
2012,Germany (until 1990 former territory of the FRG),Common wheat and spelt,
2012,Germany (until 1990 former territory of the FRG),Durum wheat,
2012,Germany (until 1990 former territory of the FRG),Rye and winter cereal mixtures (maslin),
2012,Germany (until 1990 former territory of the FRG),Barley,
2012,Germany (until 1990 former territory of the FRG),Oats and spring cereal mixtures (mixed grain other than maslin),
2012,Germany (until 1990 former territory of the FRG),Grain maize and corn-cob-mix,
2012,Germany (until 1990 former territory of the FRG),Other cereals (including triticale and sorghum),
2012,Germany (until 1990 former territory of the FRG),Rice,
2012,Germany (until 1990 former territory of the FRG),Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),
2012,Germany (until 1990 former territory of the FRG),Root crops,
2012,Germany (until 1990 former territory of the FRG),Potatoes (including seed potatoes),
2012,Germany (until 1990 former territory of the FRG),Sugar beet (excluding seed),
2012,Germany (until 1990 former territory of the FRG),Other root crops n.e.c.,
2012,Germany (until 1990 former territory of the FRG),Industrial crops,
2012,Germany (until 1990 former territory of the FRG),Oilseeds,
2012,Germany (until 1990 former territory of the FRG),Rape and turnip rape seeds,
2012,Germany (until 1990 former territory of the FRG),Sunflower seed,
2012,Germany (until 1990 former territory of the FRG),Soya,
2012,Germany (until 1990 former territory of the FRG),Linseed (oilflax),
2012,Germany (until 1990 former territory of the FRG),Cotton seed,
2012,Germany (until 1990 former territory of the FRG),Other oilseed crops n.e.c.,
2012,Germany (until 1990 former territory of the FRG),Fibre crops,
2012,Germany (until 1990 former territory of the FRG),Tobacco,
2012,Germany (until 1990 former territory of the FRG),Hops,
2012,Germany (until 1990 former territory of the FRG),"Aromatic, medicinal and culinary plants",
2012,Germany (until 1990 former territory of the FRG),Other industrial crops including energy crops n.e.c.,
2012,Germany (until 1990 former territory of the FRG),Plants harvested green from arable land,
2012,Germany (until 1990 former territory of the FRG),Fresh vegetables (including melons) and strawberries,
2012,Germany (until 1990 former territory of the FRG),Permanent crops for human consumption,
2012,Germany (until 1990 former territory of the FRG),"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",
2012,Germany (until 1990 former territory of the FRG),Fruits from temperate climate zones,
2012,Germany (until 1990 former territory of the FRG),Pome fruits,
2012,Germany (until 1990 former territory of the FRG),Apples,
2012,Germany (until 1990 former territory of the FRG),Pears,
2012,Germany (until 1990 former territory of the FRG),Other pome fruits n.e.c.,
2012,Germany (until 1990 former territory of the FRG),Stone fruits,
2012,Germany (until 1990 former territory of the FRG),Peaches,
2012,Germany (until 1990 former territory of the FRG),Nectarines,
2012,Germany (until 1990 former territory of the FRG),Apricots,
2012,Germany (until 1990 former territory of the FRG),Cherries,
2012,Germany (until 1990 former territory of the FRG),Plums,
2012,Germany (until 1990 former territory of the FRG),Other stone fruits n.e.c,
2012,Germany (until 1990 former territory of the FRG),Fruits from subtropical and tropical climate zones,
2012,Germany (until 1990 former territory of the FRG),Nuts,
2012,Germany (until 1990 former territory of the FRG),Citrus fruits,
2012,Germany (until 1990 former territory of the FRG),Olives,
2012,Germany (until 1990 former territory of the FRG),Other permanent crops for human consumption n.e.c.,
2012,Estonia,Cereals (excluding rice) for the production of grain (including seed),
2012,Estonia,Rape and turnip rape seeds,
2012,Estonia,Sunflower seed,
2012,Estonia,Soya,
2012,Estonia,Linseed (oilflax),
2012,Estonia,Cotton seed,
2012,Estonia,Other oilseed crops n.e.c.,
2012,Estonia,Plants harvested green from arable land,
2012,Estonia,Fresh vegetables (including melons) and strawberries,
2012,Estonia,Leafy and stalked vegetables (excluding brassicas),
2012,Estonia,Fresh pulses,
2012,Estonia,Permanent crops for human consumption,
2012,Estonia,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",
2012,Estonia,Pome fruits,
2012,Estonia,Apples,
2012,Estonia,Pears,
2012,Estonia,Other pome fruits n.e.c.,
2012,Estonia,Stone fruits,
2012,Estonia,Peaches,
2012,Estonia,Nectarines,
2012,Estonia,Apricots,
2012,Estonia,Cherries,
2012,Estonia,Plums,
2012,Estonia,Other stone fruits n.e.c,
2012,Estonia,Fruits from subtropical and tropical climate zones,
2012,Estonia,Nuts,
2012,Estonia,Citrus fruits,
2012,Estonia,Grapes,
2012,Estonia,Olives,
2012,Estonia,Other permanent crops for human consumption n.e.c.,
2012,Estonia,Cultivated mushrooms,
2012,Ireland,Cereals for the production of grain (including seed),
2012,Ireland,Cereals (excluding rice) for the production of grain (including seed),
2012,Ireland,Wheat and spelt,
2012,Ireland,Common wheat and spelt,
2012,Ireland,Durum wheat,
2012,Ireland,Rye and winter cereal mixtures (maslin),
2012,Ireland,Barley,
2012,Ireland,Oats and spring cereal mixtures (mixed grain other than maslin),
2012,Ireland,Grain maize and corn-cob-mix,
2012,Ireland,Other cereals (including triticale and sorghum),
2012,Ireland,Rice,
2012,Ireland,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),
2012,Ireland,Root crops,
2012,Ireland,Potatoes (including seed potatoes),
2012,Ireland,Sugar beet (excluding seed),
2012,Ireland,Other root crops n.e.c.,
2012,Ireland,Industrial crops,
2012,Ireland,Oilseeds,
2012,Ireland,Rape and turnip rape seeds,
2012,Ireland,Sunflower seed,
2012,Ireland,Soya,
2012,Ireland,Linseed (oilflax),
2012,Ireland,Cotton seed,
2012,Ireland,Other oilseed crops n.e.c.,
2012,Ireland,Fibre crops,
2012,Ireland,Tobacco,
2012,Ireland,Hops,
2012,Ireland,"Aromatic, medicinal and culinary plants",
2012,Ireland,Other industrial crops including energy crops n.e.c.,
2012,Ireland,Plants harvested green from arable land,
2012,Ireland,Fresh vegetables (including melons) and strawberries,
2012,Ireland,Fresh vegetables (including melons),
2012,Ireland,Brassicas,
2012,Ireland,Leafy and stalked vegetables (excluding brassicas),
2012,Ireland,Vegetables cultivated for fruit (including melons),
2012,Ireland,"Root, tuber and bulb vegetables",
2012,Ireland,Fresh pulses,
2012,Ireland,Other fresh vegetables n.e.c.,
2012,Ireland,Strawberries,
2012,Ireland,Permanent crops for human consumption,
2012,Ireland,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",
2012,Ireland,Fruits from temperate climate zones,
2012,Ireland,Pome fruits,
2012,Ireland,Apples,
2012,Ireland,Pears,
2012,Ireland,Other pome fruits n.e.c.,
2012,Ireland,Stone fruits,
2012,Ireland,Peaches,
2012,Ireland,Nectarines,
2012,Ireland,Apricots,
2012,Ireland,Cherries,
2012,Ireland,Plums,
2012,Ireland,Other stone fruits n.e.c,
2012,Ireland,Fruits from subtropical and tropical climate zones,
2012,Ireland,Berries (excluding strawberries),
2012,Ireland,Nuts,
2012,Ireland,Citrus fruits,
2012,Ireland,Grapes,
2012,Ireland,Olives,
2012,Ireland,Other permanent crops for human consumption n.e.c.,
2012,Ireland,Cultivated mushrooms,
2012,Greece,Cereals for the production of grain (including seed),
2012,Greece,Cereals (excluding rice) for the production of grain (including seed),
2012,Greece,Wheat and spelt,
2012,Greece,Common wheat and spelt,
2012,Greece,Durum wheat,
2012,Greece,Rye and winter cereal mixtures (maslin),
2012,Greece,Barley,
2012,Greece,Oats and spring cereal mixtures (mixed grain other than maslin),
2012,Greece,Grain maize and corn-cob-mix,
2012,Greece,Other cereals (including triticale and sorghum),
2012,Greece,Rice,
2012,Greece,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),
2012,Greece,Root crops,
2012,Greece,Potatoes (including seed potatoes),
2012,Greece,Sugar beet (excluding seed),
2012,Greece,Other root crops n.e.c.,
2012,Greece,Industrial crops,
2012,Greece,Oilseeds,
2012,Greece,Rape and turnip rape seeds,
2012,Greece,Sunflower seed,
2012,Greece,Soya,
2012,Greece,Linseed (oilflax),
2012,Greece,Cotton seed,
2012,Greece,Other oilseed crops n.e.c.,
2012,Greece,Fibre crops,
2012,Greece,Tobacco,
2012,Greece,Hops,
2012,Greece,"Aromatic, medicinal and culinary plants",
2012,Greece,Other industrial crops including energy crops n.e.c.,
2012,Greece,Plants harvested green from arable land,
2012,Greece,Fresh vegetables (including melons) and strawberries,
2012,Greece,Fresh vegetables (including melons),
2012,Greece,Brassicas,
2012,Greece,Leafy and stalked vegetables (excluding brassicas),
2012,Greece,Vegetables cultivated for fruit (including melons),
2012,Greece,"Root, tuber and bulb vegetables",
2012,Greece,Fresh pulses,
2012,Greece,Other fresh vegetables n.e.c.,
2012,Greece,Strawberries,
2012,Greece,Permanent crops for human consumption,
2012,Greece,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",
2012,Greece,Fruits from temperate climate zones,
2012,Greece,Pome fruits,
2012,Greece,Apples,
2012,Greece,Pears,
2012,Greece,Other pome fruits n.e.c.,
2012,Greece,Stone fruits,
2012,Greece,Peaches,
2012,Greece,Nectarines,
2012,Greece,Apricots,
2012,Greece,Cherries,
2012,Greece,Plums,
2012,Greece,Other stone fruits n.e.c,
2012,Greece,Fruits from subtropical and tropical climate zones,
2012,Greece,Berries (excluding strawberries),
2012,Greece,Nuts,
2012,Greece,Citrus fruits,
2012,Greece,Grapes,
2012,Greece,Olives,
2012,Greece,Other permanent crops for human consumption n.e.c.,
2012,Greece,Cultivated mushrooms,
2012,Spain,Cotton seed,
2012,Spain,Fresh vegetables (including melons) and strawberries,
2012,Spain,Permanent crops for human consumption,
2012,Spain,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",
2012,Spain,Pome fruits,
2012,Spain,Other pome fruits n.e.c.,
2012,Spain,Stone fruits,
2012,Spain,Other stone fruits n.e.c,
2012,Spain,Other permanent crops for human consumption n.e.c.,
2012,Croatia,Cereals for the production of grain (including seed),
2012,Croatia,Cereals (excluding rice) for the production of grain (including seed),
2012,Croatia,Wheat and spelt,
2012,Croatia,Industrial crops,
2012,Croatia,Cotton seed,
2012,Croatia,Fresh vegetables (including melons) and strawberries,
2012,Croatia,Permanent crops for human consumption,
2012,Croatia,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",
2012,Croatia,Pome fruits,
2012,Croatia,Other pome fruits n.e.c.,
2012,Croatia,Stone fruits,
2012,Croatia,Other stone fruits n.e.c,
2012,Italy,Cotton seed,
2012,Italy,"Root, tuber and bulb vegetables",
2012,Italy,Permanent crops for human consumption,
2012,Italy,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",
2012,Italy,Pome fruits,
2012,Italy,Other pome fruits n.e.c.,
2012,Italy,Stone fruits,
2012,Italy,Other stone fruits n.e.c,
2012,Italy,Olives,
2012,Italy,Other permanent crops for human consumption n.e.c.,
2012,Cyprus,Cereals for the production of grain (including seed),
2012,Cyprus,Cereals (excluding rice) for the production of grain (including seed),
2012,Cyprus,Wheat and spelt,
2012,Cyprus,Common wheat and spelt,
2012,Cyprus,Durum wheat,
2012,Cyprus,Rye and winter cereal mixtures (maslin),
2012,Cyprus,Barley,
2012,Cyprus,Oats and spring cereal mixtures (mixed grain other than maslin),
2012,Cyprus,Grain maize and corn-cob-mix,
2012,Cyprus,Other cereals (including triticale and sorghum),
2012,Cyprus,Rice,
2012,Cyprus,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),
2012,Cyprus,Root crops,
2012,Cyprus,Potatoes (including seed potatoes),
2012,Cyprus,Sugar beet (excluding seed),
2012,Cyprus,Other root crops n.e.c.,
2012,Cyprus,Industrial crops,
2012,Cyprus,Oilseeds,
2012,Cyprus,Rape and turnip rape seeds,
2012,Cyprus,Sunflower seed,
2012,Cyprus,Soya,
2012,Cyprus,Linseed (oilflax),
2012,Cyprus,Cotton seed,
2012,Cyprus,Other oilseed crops n.e.c.,
2012,Cyprus,Fibre crops,
2012,Cyprus,Tobacco,
2012,Cyprus,Hops,
2012,Cyprus,"Aromatic, medicinal and culinary plants",
2012,Cyprus,Other industrial crops including energy crops n.e.c.,
2012,Cyprus,Plants harvested green from arable land,
2012,Cyprus,Fresh vegetables (including melons) and strawberries,
2012,Cyprus,Fresh vegetables (including melons),
2012,Cyprus,Brassicas,
2012,Cyprus,Leafy and stalked vegetables (excluding brassicas),
2012,Cyprus,Vegetables cultivated for fruit (including melons),
2012,Cyprus,"Root, tuber and bulb vegetables",
2012,Cyprus,Fresh pulses,
2012,Cyprus,Other fresh vegetables n.e.c.,
2012,Cyprus,Strawberries,
2012,Cyprus,Permanent crops for human consumption,
2012,Cyprus,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",
2012,Cyprus,Fruits from temperate climate zones,
2012,Cyprus,Pome fruits,
2012,Cyprus,Apples,
2012,Cyprus,Pears,
2012,Cyprus,Other pome fruits n.e.c.,
2012,Cyprus,Stone fruits,
2012,Cyprus,Peaches,
2012,Cyprus,Nectarines,
2012,Cyprus,Apricots,
2012,Cyprus,Cherries,
2012,Cyprus,Plums,
2012,Cyprus,Other stone fruits n.e.c,
2012,Cyprus,Fruits from subtropical and tropical climate zones,
2012,Cyprus,Berries (excluding strawberries),
2012,Cyprus,Nuts,
2012,Cyprus,Citrus fruits,
2012,Cyprus,Grapes,
2012,Cyprus,Olives,
2012,Cyprus,Other permanent crops for human consumption n.e.c.,
2012,Cyprus,Cultivated mushrooms,
2012,Latvia,Durum wheat,
2012,Latvia,Soya,
2012,Latvia,Cotton seed,
2012,Latvia,Other oilseed crops n.e.c.,
2012,Latvia,Fibre crops,
2012,Latvia,Tobacco,
2012,Latvia,Hops,
2012,Latvia,Permanent crops for human consumption,
2012,Latvia,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",
2012,Latvia,Pome fruits,
2012,Latvia,Other pome fruits n.e.c.,
2012,Latvia,Stone fruits,
2012,Latvia,Other stone fruits n.e.c,
2012,Latvia,Fruits from subtropical and tropical climate zones,
2012,Latvia,Nuts,
2012,Latvia,Citrus fruits,
2012,Latvia,Grapes,
2012,Latvia,Olives,
2012,Latvia,Other permanent crops for human consumption n.e.c.,
2012,Lithuania,Oilseeds,
2012,Lithuania,Cotton seed,
2012,Lithuania,Fibre crops,
2012,Lithuania,Other industrial crops including energy crops n.e.c.,
2012,Lithuania,Plants harvested green from arable land,
2012,Lithuania,Brassicas,
2012,Lithuania,Leafy and stalked vegetables (excluding brassicas),
2012,Lithuania,Vegetables cultivated for fruit (including melons),
2012,Lithuania,"Root, tuber and bulb vegetables",
2012,Lithuania,Fresh pulses,
2012,Lithuania,Permanent crops for human consumption,
2012,Lithuania,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",
2012,Lithuania,Pome fruits,
2012,Lithuania,Other pome fruits n.e.c.,
2012,Lithuania,Stone fruits,
2012,Lithuania,Other stone fruits n.e.c,
2012,Lithuania,Other permanent crops for human consumption n.e.c.,
